sensor_id,timestamp,latitude,longitude,sensor_type,reading_value,status,zone
1690,2023-01-08 17:29:00,37.49586115685002,-122.15536434964442,flood,66.3477291963483,active,
1162,2023-01-08 17:30:00,37.07318774979999,-122.06972993502733,flood,9.378761506019838,active,
1399,2023-01-08 17:37:00,37.86193372701826,-121.82170303111582,humidity,36.26496222215541,active,
1642,2023-01-08 17:39:00,37.91697974144215,-122.0279092852078,temp,24.354062725047708,active,
1660,2023-01-08 17:41:00,37.57783070275681,-122.16124165398348,flood,37.29469177495095,active,
1721,2023-01-08 17:44:00,37.25689084670291,-121.5446034856276,humidity,44.25206685261526,active,
1138,2023-01-08 17:45:00,37.07545248863252,-121.84686167419125,humidity,49.23956613957918,active,
1900,2023-01-08 17:51:00,37.472041544310336,-122.2847161561654,humidity,85.29001531546221,active,
1883,2023-01-08 17:52:00,37.89280447980845,-122.16293797556312,temp,27.736428969272986,active,
1317,2023-01-08 18:02:00,37.25778413774381,-121.54803034847974,temp,44.90312204066447,active,
1971,2023-01-08 18:03:00,37.23281694603379,-122.473558535263,humidity,87.10068997731155,active,
1913,2023-01-08 18:07:00,37.946779413362165,-122.03510937187968,seismic,89.30807312225195,active,
1108,2023-01-08 18:08:00,37.16010296682164,-122.1592801503273,seismic,26.24289125955903,active,
1000,2023-01-08 18:12:00,37.075279578191655,-122.29830309155948,flood,86.56330106814055,active,
1624,2023-01-08 18:17:00,37.12505811447711,-122.0172892368496,seismic,33.05556587153359,active,
1649,2023-01-08 18:19:00,37.443455954703445,-122.17802540591178,humidity,97.2607195932808,active,
1239,2023-01-08 18:25:00,37.54373596399077,-121.53024891615117,seismic,66.39745561575631,active,
1210,2023-01-08 18:30:00,37.47402250013506,-122.37167956924525,seismic,25.033261532919404,active,
1644,2023-01-08 18:31:00,37.7637759697004,-122.38372553244209,temp,57.18918042139265,active,
1537,2023-01-08 18:35:00,37.70330639104835,-122.28305237819984,temp,82.93304659365923,active,
1186,2023-01-08 18:36:00,37.82373132799311,-121.65423853957948,flood,29.23454919800573,active,
1145,2023-01-08 18:40:00,37.8629512505591,-122.2088958162736,humidity,43.13201381377206,active,
1353,2023-01-08 18:46:00,37.576953520602224,-122.17556468347802,seismic,99.89535554077504,active,
1144,2023-01-08 18:48:00,37.18984713962588,-122.41805593067488,seismic,71.72098927323867,active,
1493,2023-01-08 18:50:00,37.46207835921034,-122.09539949680502,flood,10.469988612465176,active,
1451,2023-01-08 18:52:00,37.54922000148951,-121.99057516960411,flood,78.17248685270927,active,
1076,2023-01-08 18:55:00,37.20912763171892,-122.25266022533906,temp,80.09150878498657,active,
1260,2023-01-08 18:56:00,37.67431249441312,-121.91563995492363,temp,49.977138840057854,active,
1056,2023-01-08 19:10:00,37.84231100242541,-121.9614297464366,humidity,78.1259602009579,active,
1356,2023-01-08 19:12:00,37.742490016813655,-122.3994373139023,humidity,66.59801417727476,active,
1438,2023-01-08 19:13:00,37.74101949384897,-122.1748141043124,flood,90.60453590776434,active,
1989,2023-01-08 19:14:00,37.44235264593878,-122.19123218310745,humidity,5.177778756246088,active,
1951,2023-01-08 19:21:00,37.84700768421297,-122.49959994889008,humidity,0.8597326637623803,active,
1147,2023-01-08 19:22:00,37.6483755536262,-122.49012139977458,temp,58.98958427078546,active,
1222,2023-01-08 19:23:00,37.25566076832375,-122.26484129553243,flood,1.4998137227243635,active,
1763,2023-01-08 19:24:00,37.80466692053108,-122.40254573791636,temp,1.675547801484889,active,
1955,2023-01-08 19:25:00,37.7918845506997,-122.40740970918888,temp,15.849326534245222,active,
1251,2023-01-08 19:26:00,37.70536953414439,-121.72515900015186,humidity,18.27185642365553,active,
1769,2023-01-08 19:27:00,37.79313334872906,-121.8444800814163,humidity,37.56327873509313,active,
1696,2023-01-08 19:31:00,37.70355280787182,-122.23901409350074,seismic,23.384026639593035,active,
1470,2023-01-08 19:33:00,37.1391883888013,-122.4839879468985,humidity,81.691373253911,active,
1328,2023-01-08 19:34:00,37.54089250934157,-121.63393746073424,seismic,18.71229522264548,active,
1509,2023-01-08 19:37:00,37.65633911120593,-121.81699948552956,temp,56.47008969349857,active,
1491,2023-01-08 19:39:00,37.41254029791225,-121.74985646937088,humidity,93.42117558416066,active,
1086,2023-01-08 19:40:00,37.66982748873839,-121.7162145682068,temp,74.32079109674429,active,
1905,2023-01-08 19:41:00,37.80445769502247,-121.69251144160336,flood,62.68212683906516,active,
1249,2023-01-08 19:42:00,37.515870168899696,-122.21086408602127,temp,81.62282727828666,active,
1812,2023-01-08 19:43:00,37.62276820484597,-122.47118632791948,humidity,47.19433248377325,active,
1757,2023-01-08 19:45:00,37.6720301860364,-122.46410045654062,seismic,87.17386684223378,active,
1535,2023-01-08 19:46:00,37.93477551780687,-122.46636749672348,seismic,73.82053412215977,active,
1264,2023-01-08 19:47:00,37.525836968064375,-121.6489709833852,temp,18.44624293147024,active,
1563,2023-01-08 19:48:00,37.247201463682586,-121.7089309146072,flood,73.62017849248933,active,
1573,2023-01-08 19:51:00,37.90619892434638,-122.1742176074284,humidity,78.52626379911703,active,
1277,2023-01-08 19:55:00,37.94459666102022,-122.02255352667292,seismic,94.9451210718628,active,
1708,2023-01-08 19:56:00,37.37267540848562,-122.34303274205185,flood,1.5978461817203635,active,
1076,2023-01-08 19:58:00,37.517933103229765,-122.03780685573966,humidity,64.77596592291033,active,
1766,2023-01-08 19:59:00,37.38281286710976,-122.34875725495792,seismic,81.58280561280148,active,
1061,2023-01-08 20:04:00,37.79421499283329,-121.6726774022493,temp,36.66266077336415,active,
1281,2023-01-08 20:06:00,37.07532051118621,-121.73223021245362,temp,62.065196837779126,active,
1609,2023-01-08 20:09:00,37.61764765150049,-122.08352339837296,seismic,52.20538801815498,active,
1348,2023-01-08 20:10:00,37.37755270035045,-121.60144810211824,flood,96.4390377254226,active,
1157,2023-01-08 20:14:00,37.18973899450223,-122.38925911839276,temp,8.71602164555857,active,
1320,2023-01-08 20:15:00,37.363488141738856,-122.0928229105995,temp,28.56030979781916,active,
1912,2023-01-08 20:17:00,37.47930547732368,-122.18091785285225,seismic,59.209148013875904,active,
1736,2023-01-08 20:21:00,37.64764649813772,-122.14078467698786,humidity,66.7231023182861,active,
1812,2023-01-08 20:22:00,37.80728205462796,-122.0538470759978,flood,88.57012496227905,active,
1296,2023-01-08 20:28:00,37.81915509843803,-121.58754080837456,temp,77.72266524522918,active,
1177,2023-01-08 20:31:00,37.93768889266495,-121.8668934047836,seismic,87.06493155384915,active,
1186,2023-01-08 20:33:00,37.65561313288485,-121.608159468295,seismic,96.95058627352309,active,
1197,2023-01-08 20:34:00,37.35666243509322,-121.60738017829598,humidity,83.47660953295873,active,
1193,2023-01-08 20:37:00,37.570613478406,-122.08372552580036,humidity,59.90141014969561,active,
1257,2023-01-08 20:40:00,37.48450303326321,-121.92947120423048,flood,12.700544459226847,active,
1485,2023-01-08 20:42:00,37.10747357918503,-121.76021106128194,flood,52.39085889546609,active,
1427,2023-01-08 20:43:00,37.01858175821435,-122.10189486217588,humidity,64.5487046445491,active,
1998,2023-01-08 20:46:00,37.13139010368316,-122.34958438186813,seismic,40.541736686698606,active,
1368,2023-01-08 20:52:00,37.97583741387789,-121.5467790646126,humidity,50.24680219375147,active,
1511,2023-01-08 20:55:00,37.79119921729968,-122.46359121893038,flood,46.14678633827252,active,
1833,2023-01-08 20:57:00,37.54563667079944,-122.26349981369091,humidity,28.275843643268416,active,
1558,2023-01-08 20:58:00,37.19641625201934,-122.0150228621505,humidity,23.449819869652977,active,
1094,2023-01-08 21:01:00,37.13351873272523,-121.81642013155698,humidity,47.48004914444888,active,
1061,2023-01-08 21:08:00,37.4404456882765,-122.2580689054876,flood,55.2661526735215,active,
1855,2023-01-08 21:10:00,37.212554512600406,-122.49701245504642,flood,65.5377726730032,active,
1591,2023-01-08 21:13:00,37.08360935482222,-122.3363404849488,humidity,77.53114393348088,active,
1298,2023-01-08 21:14:00,37.53035629180594,-121.97211533480376,humidity,6.244590893096513,active,
1960,2023-01-08 21:20:00,37.785155373970056,-122.1077621983845,humidity,67.68657565621551,active,
1727,2023-01-08 21:24:00,37.53241491645258,-122.40354860689436,seismic,29.29510164490048,active,
1356,2023-01-08 21:26:00,37.00292486596561,-121.71866889139228,flood,30.50009049434198,active,
1468,2023-01-08 21:31:00,37.61743756150131,-121.87527341509318,temp,69.08695794804976,active,
1388,2023-01-08 21:33:00,37.115968884835375,-122.353472208399,humidity,54.10258624813829,active,
1001,2023-01-08 21:35:00,37.30210255872254,-121.8101099234165,seismic,63.24915917031139,active,
1859,2023-01-08 21:39:00,37.13665694311339,-122.48050103279073,humidity,22.60868287850029,active,
1026,2023-01-08 21:40:00,37.94863895256268,-121.54717126450336,flood,74.74138115344533,active,
1219,2023-01-08 21:43:00,37.58175622423303,-121.77532569557825,seismic,14.283313718272485,active,
1431,2023-01-08 21:44:00,37.288079887823386,-121.79643239816303,seismic,42.78881570656604,active,
1869,2023-01-08 21:49:00,37.77006795789086,-122.04058801888748,humidity,52.29723467574127,active,
1236,2023-01-08 21:51:00,37.01450555360327,-121.81706450301095,temp,23.851950612318756,active,
1445,2023-01-08 21:54:00,37.70007624414823,-122.15900713956763,temp,84.32500300573457,active,
1125,2023-01-08 21:57:00,37.42173735040574,-122.3312016193409,flood,34.44165215228843,active,
1267,2023-01-08 21:58:00,37.65749728677905,-122.1088465166947,humidity,17.09966755931429,active,
1622,2023-01-08 22:00:00,37.84276652579722,-121.73595213040842,seismic,33.49718925552821,active,
1960,2023-01-08 22:01:00,37.95203700310143,-121.5244420297285,temp,27.569394142564164,active,
1974,2023-01-08 22:02:00,37.032307826908216,-122.27419978630824,seismic,17.59132117064389,active,
1317,2023-01-08 22:03:00,37.62248029544045,-122.27908082594426,seismic,10.361691256222404,active,
1722,2023-01-08 22:04:00,37.06046493779073,-122.46103882297436,humidity,15.253584768658923,active,
1340,2023-01-08 22:06:00,37.70341853628227,-122.36338727087968,humidity,22.47739726104222,active,
1807,2023-01-08 22:07:00,37.12994465531164,-121.97909957366316,temp,20.390028538196702,active,
1707,2023-01-08 22:09:00,37.71560898485342,-121.80755167101488,temp,17.067538825837126,active,
1233,2023-01-08 22:13:00,37.317285989670175,-122.35494393733929,humidity,99.69772872502772,active,
1825,2023-01-08 22:16:00,37.37200511637176,-121.81997448717824,seismic,90.64757109944904,active,
1346,2023-01-08 22:19:00,37.76775161777756,-121.86629026528264,temp,56.77777021056739,active,
1761,2023-01-08 22:21:00,37.904431170276126,-121.77006411796216,temp,71.30346684888711,active,
1826,2023-01-08 22:23:00,37.315129667431336,-122.05765391424438,temp,74.43041689640013,active,
1257,2023-01-08 22:25:00,37.06700256546181,-122.2302209101153,temp,24.74373570316597,active,
1264,2023-01-08 22:26:00,37.70875896849279,-122.42017678337406,flood,66.13109965200721,active,
1711,2023-01-08 22:29:00,37.2557972996388,-121.50523130909544,flood,26.921697116850808,active,
1502,2023-01-08 22:40:00,37.17834391392476,-122.22061683599875,seismic,64.97261410825026,active,
1748,2023-01-08 22:44:00,37.08463439967362,-121.7178748053794,temp,38.779548008669806,active,
1138,2023-01-08 22:51:00,37.7821145906995,-122.17373595500176,humidity,7.51990958124008,active,
1443,2023-01-08 22:53:00,37.21094384589627,-122.04877457624742,humidity,0.4853489310361891,active,
1403,2023-01-08 22:58:00,37.672999189818405,-122.34902036780171,flood,0.5764118982743982,active,
1014,2023-01-08 23:01:00,37.68455133149924,-121.8663623341932,flood,56.64104654512813,active,
1504,2023-01-08 23:02:00,37.19488309478057,-121.8925504257406,temp,96.1854974994923,active,
1874,2023-01-08 23:04:00,37.569618344188456,-122.3143903740605,seismic,4.72160747389786,active,
1475,2023-01-08 23:11:00,37.12196119117285,-122.00806013205884,temp,61.77429634961764,active,
1177,2023-01-08 23:17:00,37.3539416580088,-121.59713814976122,humidity,90.92665693060523,active,
1549,2023-01-08 23:18:00,37.19451784006775,-121.6227963804904,seismic,7.724122439033154,active,
1245,2023-01-08 23:22:00,37.385719214071415,-122.3229640419648,flood,78.62119123848476,active,
1471,2023-01-08 23:28:00,37.98488694107827,-122.17288744915491,flood,10.59105698675883,active,
1466,2023-01-08 23:32:00,37.58753913204309,-121.7544173978325,temp,6.5861783332813895,active,
1591,2023-01-08 23:36:00,37.55555909045206,-122.1711095146932,seismic,85.48783847384523,active,
1183,2023-01-08 23:37:00,37.104953043905546,-122.1488977015914,flood,36.98978652691755,active,
1052,2023-01-08 23:39:00,37.139302263248446,-122.29326478492013,seismic,67.36462823853914,active,
1154,2023-01-08 23:41:00,37.820977136268,-122.05982724321166,humidity,91.41690677746962,active,
1299,2023-01-08 23:42:00,37.41456701303,-122.06194287025254,humidity,79.19034172228596,active,
1415,2023-01-08 23:46:00,37.33765834033439,-122.35996320435396,humidity,60.675650788808944,active,
1761,2023-01-08 23:51:00,37.16842256213084,-122.46373931135098,seismic,96.09383718414134,active,
1400,2023-01-08 23:52:00,37.59909674656216,-122.04535853389235,humidity,6.216728097480906,active,
1666,2023-01-08 23:54:00,37.08907212217421,-122.46399502256584,temp,33.49342481282115,active,
1332,2023-01-08 23:56:00,37.95420248282472,-122.10982735811233,seismic,84.19997234241593,active,
1906,2023-01-08 23:57:00,37.4735157590688,-121.77012786552017,seismic,98.68853296952632,active,
1674,2023-01-09 00:01:00,37.6118574423675,-121.9686282032254,seismic,34.06025788970544,active,
1003,2023-01-09 00:02:00,37.60166044929106,-121.88572005913942,humidity,31.177056084715204,active,
1532,2023-01-09 00:06:00,37.58864662185634,-122.03403660650032,temp,62.637241356507424,active,
1204,2023-01-09 00:08:00,37.21837874034036,-121.6387892117829,humidity,89.90029912877743,active,
1424,2023-01-09 00:09:00,37.30753137158262,-121.6663787982816,temp,59.996057418994965,active,
1836,2023-01-09 00:12:00,37.7636705786833,-121.69683740820932,temp,92.42639294698998,active,
1868,2023-01-09 00:17:00,37.36311918858293,-121.86953654300429,flood,28.502118143212076,active,
1893,2023-01-09 00:23:00,37.784535338421264,-122.43239385508735,flood,16.124073565081375,active,
1072,2023-01-09 00:27:00,37.72355177287354,-122.39445260800956,humidity,62.01286442744562,active,
1978,2023-01-09 00:28:00,37.45773061161197,-122.45423390515477,humidity,83.32052810072776,active,
1575,2023-01-09 00:33:00,37.30814111252508,-122.01036678894214,temp,88.86538874821859,active,
1673,2023-01-09 00:34:00,37.72037619045508,-122.48743112408812,flood,90.92663707135864,active,
1951,2023-01-09 00:36:00,37.71348058213818,-122.38911262906512,seismic,13.579265446977551,active,
1637,2023-01-09 00:37:00,37.37403929053588,-122.34591710186544,flood,5.451838849790991,active,
1181,2023-01-09 00:48:00,37.84856713580221,-121.74013327556342,temp,18.75012953293413,active,
1448,2023-01-09 00:51:00,37.2147515091613,-122.27914063563,humidity,80.92440520691262,active,
1318,2023-01-09 00:55:00,37.9713363508832,-122.1693477126238,humidity,85.5370536718848,active,
1744,2023-01-09 00:56:00,37.1016503884685,-122.0811826005142,humidity,93.80979668259656,active,
1407,2023-01-09 00:57:00,37.66604792876542,-121.83268469313973,seismic,75.92750109813127,active,
1728,2023-01-09 00:58:00,37.42663879776386,-121.92042685740338,humidity,80.22818602397248,active,
1933,2023-01-09 00:59:00,37.57550345032228,-121.67739029346822,humidity,53.09102780460859,active,
1672,2023-01-09 01:00:00,37.86472436586755,-121.96015489887232,seismic,55.55996223295193,active,
1676,2023-01-09 01:01:00,37.25879226270814,-122.16046183760108,humidity,73.78745276495712,active,
1613,2023-01-09 01:02:00,37.73888479402671,-121.59060799873158,flood,20.298128581635357,active,
1765,2023-01-09 01:03:00,37.69050427560625,-122.28350193584852,humidity,25.289031754429725,active,
1954,2023-01-09 01:05:00,37.99856603766512,-121.6696049044707,flood,22.59773340742409,active,
1265,2023-01-09 01:13:00,37.50917684250847,-122.228097385601,humidity,36.96010999921062,active,
1309,2023-01-09 01:16:00,37.029991610398746,-122.0249697294054,humidity,36.14522299832789,active,
1304,2023-01-09 01:17:00,37.88763086710591,-121.767373650952,temp,29.00785611729524,active,
1587,2023-01-09 01:22:00,37.89813442853403,-121.72302319383284,flood,79.0818850132833,active,
1659,2023-01-09 01:23:00,37.94071745452826,-122.05700794674148,flood,70.36816417685216,active,
1760,2023-01-09 01:24:00,37.5836878104749,-121.96774077020824,humidity,31.61049845238661,active,
1640,2023-01-09 01:25:00,37.03843187159684,-121.68217715097316,flood,5.48587623678265,active,
1285,2023-01-09 01:28:00,37.29214883950452,-121.96824246159888,humidity,42.35563221380316,active,
1996,2023-01-09 01:34:00,37.48141175332336,-122.09642806416562,flood,53.20281284832269,active,
1706,2023-01-09 01:35:00,37.98167076037559,-121.64904834309228,seismic,33.27223924852759,active,
1936,2023-01-09 01:39:00,37.68584908689613,-122.45027450411702,seismic,35.40244126864596,active,
1021,2023-01-09 01:46:00,37.30409608378858,-121.90247884932472,humidity,79.13967715899062,active,
1307,2023-01-09 01:48:00,37.91974402806338,-122.23844067398298,flood,84.24649578472781,active,
1334,2023-01-09 01:55:00,37.47670087602683,-122.2451256433114,temp,45.36063915403644,active,
1589,2023-01-09 02:02:00,37.42545543512612,-122.48024209450912,flood,90.62601944644912,active,
1650,2023-01-09 02:04:00,37.30110172892627,-121.6668776526824,flood,81.58114209986407,active,
1728,2023-01-09 02:10:00,37.34112433934261,-121.50087947246556,humidity,85.05388628729476,active,
1153,2023-01-09 02:11:00,37.47100256089625,-122.38683653268754,flood,87.63439474330168,active,
1624,2023-01-09 02:19:00,37.86163348940863,-122.31786279921258,seismic,87.85630356788984,active,
1929,2023-01-09 02:21:00,37.84330294885109,-121.59520370425732,humidity,48.51717798613181,active,
1198,2023-01-09 02:24:00,37.206099821626594,-122.12413042954944,temp,95.6837521366453,active,
1703,2023-01-09 02:32:00,37.13637659377647,-122.01592638735502,flood,95.81836907203562,active,
1443,2023-01-09 02:36:00,37.212438989431504,-122.21198712783142,seismic,9.726628023530958,active,
1620,2023-01-09 02:52:00,37.40884959593581,-121.9022857839669,flood,32.836791060176786,active,
1937,2023-01-09 02:59:00,37.4162286030301,-121.60805806387756,temp,12.157374771839514,active,
1276,2023-01-09 03:00:00,37.64344254183823,-122.46307017382922,humidity,34.85733986743141,active,
1842,2023-01-09 03:06:00,37.74586729519349,-122.35607792313655,seismic,71.58334966527663,active,
1078,2023-01-09 03:08:00,37.26778483660765,-122.46505825976936,humidity,82.874801676794,active,
1818,2023-01-09 03:09:00,37.5375660265728,-122.16967686323316,temp,86.87926632297882,active,
1302,2023-01-09 03:10:00,37.05680893691469,-122.49501598335156,seismic,84.18313453293585,active,
1945,2023-01-09 03:15:00,37.14652780189604,-122.11087995436404,flood,58.74809159142569,active,
1606,2023-01-09 03:18:00,37.8960605465487,-121.52872474532406,humidity,33.22702123014795,active,
1500,2023-01-09 03:22:00,37.624780647644585,-122.2866157604436,temp,98.42621536134016,active,
1899,2023-01-09 03:23:00,37.39672248702692,-122.44908090248164,temp,54.94055740582966,active,
1028,2023-01-09 03:25:00,37.38975463447128,-121.74982326373646,temp,51.2072584892302,active,
1586,2023-01-09 03:27:00,37.50470749205832,-121.54242325671554,flood,19.070975833593216,active,
1791,2023-01-09 03:32:00,37.09404465073914,-121.67225258159831,flood,73.69304656790815,active,
1551,2023-01-09 03:39:00,37.07639565981287,-121.85103821231765,seismic,11.559194671715122,active,
1158,2023-01-09 03:41:00,37.81606804027276,-122.13124252120264,humidity,17.967378585708637,active,
1055,2023-01-09 03:43:00,37.42270796951158,-122.32637633958284,humidity,98.0474933558927,active,
1949,2023-01-09 03:44:00,37.13284982085538,-122.1865647233776,flood,51.02350525972638,active,
1706,2023-01-09 03:46:00,37.17042960489569,-121.80546630504166,flood,82.57224225664173,active,
1151,2023-01-09 03:47:00,37.542129642363776,-122.1613651131532,temp,48.626790485255015,active,
1120,2023-01-09 03:48:00,37.24674849891928,-122.4953183276084,seismic,26.886555326652672,active,
1941,2023-01-09 03:53:00,37.25224147030598,-122.08884563464504,seismic,83.97017542223814,active,
1075,2023-01-09 03:55:00,37.34106160908177,-122.39611109857331,temp,42.05567052352042,active,
1883,2023-01-09 03:56:00,37.96662218465277,-121.5131169824557,humidity,13.447966189451677,active,
1820,2023-01-09 03:58:00,37.167717688106194,-122.0307091999286,humidity,42.20087905973779,active,
1834,2023-01-09 03:59:00,37.25741611323104,-122.2281846412435,temp,18.702240804808547,active,
1694,2023-01-09 04:02:00,37.03914245669757,-122.151123643399,humidity,78.24945734524172,active,
1831,2023-01-09 04:04:00,37.05948822778542,-121.58991048509284,temp,35.82256460368642,active,
1671,2023-01-09 04:05:00,37.00167587769933,-121.67841838097888,flood,92.16525510326716,active,
1013,2023-01-09 04:11:00,37.336882707066685,-122.40942941608613,flood,30.19194710305323,active,
1359,2023-01-09 04:12:00,37.9331708766226,-122.29993373251172,humidity,10.17998582485382,active,
1290,2023-01-09 04:13:00,37.89880603591581,-122.43304059119936,seismic,99.54748285188832,active,
1139,2023-01-09 04:15:00,37.12642641178321,-122.36848977033208,flood,16.649300813400416,active,
1708,2023-01-09 04:16:00,37.76761060390788,-122.01361421073902,seismic,49.23680466848056,active,
1080,2023-01-09 04:17:00,37.24735997342937,-121.6460427105053,seismic,30.78462146619887,active,
1785,2023-01-09 04:19:00,37.12158377566337,-121.8209007357563,humidity,48.06331424381982,active,
1601,2023-01-09 04:22:00,37.31701943706221,-122.04091139646768,temp,78.35727318330532,active,
1451,2023-01-09 04:23:00,37.73280345189401,-121.50234048137546,temp,60.38904410951624,active,
1524,2023-01-09 04:35:00,37.69053005725525,-122.37084112983872,seismic,97.10230522904948,active,
1501,2023-01-09 04:41:00,37.91607851001521,-121.62234729849988,seismic,17.040421940375428,active,
1572,2023-01-09 04:42:00,37.454808596391175,-122.37523253209328,humidity,49.29049918514227,active,
1545,2023-01-09 04:43:00,37.05603738087249,-122.15929068498984,temp,27.84099643956306,active,
1417,2023-01-09 04:44:00,37.86083821380129,-121.5728824646944,seismic,86.68685995400519,active,
1008,2023-01-09 04:48:00,37.83853589525222,-121.88025342070227,humidity,12.39010473488631,active,
1645,2023-01-09 04:52:00,37.64785518355793,-122.29732963272492,humidity,14.409904064558289,active,
1582,2023-01-09 04:53:00,37.68060465302787,-122.02566366592316,humidity,36.7345470730724,active,
1574,2023-01-09 04:58:00,37.83651152130832,-122.02425321469568,humidity,24.11105925099022,active,
1748,2023-01-09 05:06:00,37.910131676071686,-121.76843546128728,seismic,87.13642735070877,active,
1787,2023-01-09 05:08:00,37.11056073567523,-121.55075977837464,flood,73.25057737339188,active,
1815,2023-01-09 05:09:00,37.35056350397253,-121.93814971189788,temp,47.37920733284668,active,
1439,2023-01-09 05:10:00,37.08245977596001,-121.51612577543015,temp,51.78595761255704,active,
1484,2023-01-09 05:12:00,37.95276480253493,-122.19066330115756,flood,74.33444129585277,active,
1932,2023-01-09 05:13:00,37.47855707672812,-122.14467419528737,temp,3.342181390887,active,
1301,2023-01-09 05:21:00,37.53471561302228,-122.14818857828244,seismic,11.15851471960082,active,
1757,2023-01-09 05:27:00,37.857487983233945,-121.5106825094797,humidity,89.20542579842325,active,
1974,2023-01-09 05:28:00,37.1479977509346,-122.43458580385756,seismic,25.24746011926767,active,
1482,2023-01-09 05:29:00,37.90781777966466,-121.80628524023604,seismic,34.83368081948527,active,
1672,2023-01-09 05:31:00,37.40275012371025,-121.8341188086195,flood,61.48360316023664,active,
1548,2023-01-09 05:33:00,37.7788268101503,-122.10288774186915,seismic,23.710082773315698,active,
1359,2023-01-09 05:36:00,37.933205541546215,-121.9685028462124,humidity,2.56901048240652,active,
1853,2023-01-09 05:38:00,37.40340472750395,-122.12592084646336,flood,19.7979173553542,active,
1288,2023-01-09 05:39:00,37.09125426991122,-122.10327129780327,flood,21.184211193206835,active,
1628,2023-01-09 05:41:00,37.42321496171128,-122.1085637620541,temp,72.530845831673,active,
1999,2023-01-09 05:43:00,37.38232840620308,-121.91397968338998,temp,92.89437518845396,active,
1642,2023-01-09 05:45:00,37.21662720582991,-122.00530450884187,humidity,88.48773724588716,active,
1022,2023-01-09 05:51:00,37.60012915810668,-121.5281658996426,flood,44.43835088188594,active,
1696,2023-01-09 05:52:00,37.43816332349968,-121.70269184334808,seismic,11.10955000761129,active,
1207,2023-01-09 05:56:00,37.546661896111374,-122.22281643798856,flood,85.90039051922244,active,
1308,2023-01-09 05:58:00,37.06114588599301,-122.08091420508516,humidity,65.3018846447507,active,
1067,2023-01-09 06:07:00,37.55655062186828,-122.10720415536224,seismic,41.96642032235991,active,
1846,2023-01-09 06:10:00,37.734903799774266,-121.88895009822916,humidity,80.84766038942492,active,
1574,2023-01-09 06:11:00,37.01885714327821,-122.3430581547827,seismic,70.85758014257162,active,
1425,2023-01-09 06:16:00,37.6969113632859,-121.75645613980475,humidity,90.67451023786784,active,
1376,2023-01-09 06:18:00,37.420486306405365,-121.9163994231813,temp,34.33557745922354,active,
1150,2023-01-09 06:21:00,37.30399159842967,-122.09031236789664,flood,30.6416291593661,active,
1190,2023-01-09 06:25:00,37.32562487046041,-122.4714322527058,seismic,16.560454855194283,active,
1538,2023-01-09 06:26:00,37.04381170437544,-121.72039133616622,flood,85.20309336652274,active,
1526,2023-01-09 06:28:00,37.19933824511025,-122.35698680869714,seismic,71.21742960737741,active,
1270,2023-01-09 06:29:00,37.68650484622045,-122.11510562022592,flood,35.00736214931217,active,
1537,2023-01-09 06:31:00,37.208577364235424,-122.14904537861256,flood,25.33014549081195,active,
1746,2023-01-09 06:33:00,37.48572231954086,-122.09001347075954,temp,21.703349110705005,active,
1637,2023-01-09 06:34:00,37.08086886542563,-121.96819404926072,seismic,63.23430102045354,active,
1478,2023-01-09 06:36:00,37.07819510542964,-122.1912723357432,seismic,81.52562442327762,active,
1084,2023-01-09 06:37:00,37.01189401175958,-121.61199061484731,temp,66.29866800642614,active,
1016,2023-01-09 06:43:00,37.13835182137233,-122.04655409834028,humidity,56.83716831168033,active,
1080,2023-01-09 06:46:00,37.65687495688466,-121.55892575641164,seismic,81.58606410165828,active,
1437,2023-01-09 06:48:00,37.40863813064139,-121.6447154205226,temp,70.67445120710025,active,
1283,2023-01-09 06:50:00,37.15209281832872,-121.73933904501766,seismic,22.1087539471872,active,
1078,2023-01-09 06:52:00,37.26527648787421,-122.13182725595652,flood,31.928523171597167,active,
1120,2023-01-09 06:53:00,37.42117483643163,-121.61495939554923,temp,69.9575629217021,active,
1685,2023-01-09 06:54:00,37.9432470525712,-121.51262005308996,flood,56.74360255349816,active,
1981,2023-01-09 06:57:00,37.79461587509455,-121.70444270664788,seismic,18.495038778371587,active,
1380,2023-01-09 07:03:00,37.48337903080362,-122.25667694685647,flood,17.332280906011675,active,
1371,2023-01-09 07:06:00,37.47596570965291,-122.3104492849535,seismic,16.84937209045262,active,
1968,2023-01-09 07:07:00,37.88864577671901,-122.03273063320498,humidity,87.00461162153684,active,
1700,2023-01-09 07:10:00,37.70515607779939,-121.83763120851242,humidity,56.201959938063176,active,
1646,2023-01-09 07:11:00,37.41765589100096,-121.53106919893295,humidity,79.64370435219828,active,
1140,2023-01-09 07:19:00,37.27285735354977,-122.44831319485652,humidity,66.57922854511737,active,
1293,2023-01-09 07:20:00,37.85231880546132,-122.37945286187232,humidity,28.213844149990894,active,
1009,2023-01-09 07:22:00,37.15142558978196,-122.3405479666022,seismic,68.66338700682306,active,
1454,2023-01-09 07:24:00,37.37306676808018,-121.93757570312198,seismic,5.415276786337586,active,
1070,2023-01-09 07:25:00,37.462389839041855,-122.34903121332732,humidity,46.26914542084817,active,
1299,2023-01-09 07:29:00,37.50507934171763,-121.84535765776354,seismic,80.00649265809669,active,
1678,2023-01-09 07:34:00,37.77565728208566,-122.44813254153446,flood,62.66805436847503,active,
